GROUP_DESCRIPTION	ANIMAL	ANIMAL_ID	PRETREATMENT_CPD_ID	PRETREATMENT_BATCH_ID	PRETREATMENT_DOSING_INFO	PRETREATMENT_DOSE	PRETREATMENT_ROUTE_OF_ADMINSTRATION	BACTERIAL_STRAIN_NAME	BACTERIAL_STRAIN_DOSE	INFECTION_ROUTE	CPD_ID	BATCH_ID	EXT_CPD_ID	EXT_BATCH_ID	DOSING_INFO	FREQUENCY	DOSE	TDD	ROUTE_OF_ADMINISTRATION	COMMENT	STUDYID	STUDY_TYPE	EXPID	SITE	PROJECT_LICENCE_NUMBER	STUDY_START_DATE	STUDY_PROTOCOL_NAME	PROVENANCE	SPECIES_NAME	ANIMAL_STRAIN	ANIMAL_SEX	ANIMAL_AGE_RANGE	ANIMAL_BODYWEIGHT_MEAN	ANIMAL_BODYWEIGHT_RANGE	ANIMAL_VENDOR	HOUSING_CAGE_NO_ANIMALS	HOUSING_CAGE_SIZE	HOUSING_FOOD	HOUSING_FOOD_RESTRICTED	HOUSING_FOOD_SUPPLEMENT	HOUSING_LIGHT_DARK_CYCLE	EXPERIMENT_TYPE	BIOMATERIAL	EXPERIMENT_DATE	PROTOCOL_NAME	PLANNED_RELATIVE_TIMEPOINT	RELATIVE_TIMEPOINT	RESULT_TYPE	STATISTICAL_METHOD	RESULT_OPERATOR	RESULT_VALUE	RESULT_UNIT	CONTROL_GROUP	RESULT_STATUS	COMMENTS	CHECK	CHECK.1	Experiment	BIOMATERIAL_annotation	BACTERIAL_STRAIN_NAME_annotation	EXPERIMENT_TYPE_annotation	RESULT_UNIT_annotation	ROUTE_OF_ADMINISTRATION_annotation	INFECTION_ROUTE_annotation	PRETREATMENT_ROUTE_OF_ADMINSTRATION_annotation	ANIMAL_SEX_annotation	SPECIES_NAME_annotation	STATISTICAL_METHOD_annotation	STUDY_TYPE_annotation
Treated-02	8	8	Cyclophosphaminde		repeated dose	157 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520007	i.m.	NOSO-502	NOSO-0159-001A-124	NOSO-502	NOSO-0159-001A-117	repeated dose	4	29.3	176	s.c.	Mice killed at 12h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-03	9	9	Cyclophosphaminde		repeated dose	158 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520008	i.m.	NOSO-502	NOSO-0159-001A-125	NOSO-502	NOSO-0159-001A-117	repeated dose	4	29.3	176	s.c.	Mice killed at 16h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-03	10	10	Cyclophosphaminde		repeated dose	159 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520009	i.m.	NOSO-502	NOSO-0159-001A-126	NOSO-502	NOSO-0159-001A-117	repeated dose	4	29.3	176	s.c.	Mice killed at 16h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-03	11	11	Cyclophosphaminde		repeated dose	160 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520010	i.m.	NOSO-502	NOSO-0159-001A-127	NOSO-502	NOSO-0159-001A-117	repeated dose	4	29.3	176	s.c.	Mice killed at 16h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-03	12	12	Cyclophosphaminde		repeated dose	161 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520011	i.m.	NOSO-502	NOSO-0159-001A-128	NOSO-502	NOSO-0159-001A-117	repeated dose	4	29.3	176	s.c.	Mice killed at 16h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-04	13	13	Cyclophosphaminde		repeated dose	162 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520012	i.m.	NOSO-502	NOSO-0159-001A-129	NOSO-502	NOSO-0159-001A-117	repeated dose	4	29.3	176	s.c.																																												{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-04	14	14	Cyclophosphaminde		repeated dose	163 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520013	i.m.	NOSO-502	NOSO-0159-001A-130	NOSO-502	NOSO-0159-001A-117	repeated dose	4	29.3	176	s.c.																																												{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-04	15	15	Cyclophosphaminde		repeated dose	164 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520014	i.m.	NOSO-502	NOSO-0159-001A-131	NOSO-502	NOSO-0159-001A-117	repeated dose	4	29.3	176	s.c.																																												{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-04	16	16	Cyclophosphaminde		repeated dose	165 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520015	i.m.	NOSO-502	NOSO-0159-001A-132	NOSO-502	NOSO-0159-001A-117	repeated dose	4	29.3	176	s.c.																																												{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-05	17	17	Cyclophosphaminde		repeated dose	166 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520016	i.m.	NOSO-502	NOSO-0159-001A-133	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 4h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-05	18	18	Cyclophosphaminde		repeated dose	167 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520017	i.m.	NOSO-502	NOSO-0159-001A-134	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 4h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-05	19	19	Cyclophosphaminde		repeated dose	168 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520018	i.m.	NOSO-502	NOSO-0159-001A-135	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 4h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-05	20	20	Cyclophosphaminde		repeated dose	169 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520019	i.m.	NOSO-502	NOSO-0159-001A-136	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 4h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-06	21	21	Cyclophosphaminde		repeated dose	170 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520020	i.m.	NOSO-502	NOSO-0159-001A-137	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 12h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-06	22	22	Cyclophosphaminde		repeated dose	171 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520021	i.m.	NOSO-502	NOSO-0159-001A-138	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 12h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-06	23	23	Cyclophosphaminde		repeated dose	172 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520022	i.m.	NOSO-502	NOSO-0159-001A-139	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 12h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-06	24	24	Cyclophosphaminde		repeated dose	173 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520023	i.m.	NOSO-502	NOSO-0159-001A-140	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 12h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-07	25	25	Cyclophosphaminde		repeated dose	174 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520024	i.m.	NOSO-502	NOSO-0159-001A-141	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 16h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-07	26	26	Cyclophosphaminde		repeated dose	175 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520025	i.m.	NOSO-502	NOSO-0159-001A-142	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 16h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-07	27	27	Cyclophosphaminde		repeated dose	176 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520026	i.m.	NOSO-502	NOSO-0159-001A-143	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 16h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-07	28	28	Cyclophosphaminde		repeated dose	177 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520027	i.m.	NOSO-502	NOSO-0159-001A-144	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.	Mice killed at 16h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-08	29	29	Cyclophosphaminde		repeated dose	178 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520028	i.m.	NOSO-502	NOSO-0159-001A-145	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.																																												{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-08	30	30	Cyclophosphaminde		repeated dose	179 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520029	i.m.	NOSO-502	NOSO-0159-001A-146	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.																																												{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-08	31	31	Cyclophosphaminde		repeated dose	180 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520030	i.m.	NOSO-502	NOSO-0159-001A-147	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.																																												{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-08	32	32	Cyclophosphaminde		repeated dose	181 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520031	i.m.	NOSO-502	NOSO-0159-001A-148	NOSO-502	NOSO-0159-001A-117	repeated dose	8	58.7	176	s.c.																																												{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-09	33	33	Cyclophosphaminde		repeated dose	182 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520032	i.m.	NOSO-502	NOSO-0159-001A-149	NOSO-502	NOSO-0159-001A-117	repeated dose	12	88	176	s.c.	Mice killed at 4h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-09	34	34	Cyclophosphaminde		repeated dose	183 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520033	i.m.	NOSO-502	NOSO-0159-001A-150	NOSO-502	NOSO-0159-001A-117	repeated dose	12	88	176	s.c.	Mice killed at 4h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-09	35	35	Cyclophosphaminde		repeated dose	184 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520034	i.m.	NOSO-502	NOSO-0159-001A-151	NOSO-502	NOSO-0159-001A-117	repeated dose	12	88	176	s.c.	Mice killed at 4h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-09	36	36	Cyclophosphaminde		repeated dose	185 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520035	i.m.	NOSO-502	NOSO-0159-001A-152	NOSO-502	NOSO-0159-001A-117	repeated dose	12	88	176	s.c.	Mice killed at 4h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
Treated-10	37	37	Cyclophosphaminde		repeated dose	186 (-96h)/ 100 (-24h)	i.p.	E. coli ATCC 25922	520036	i.m.	NOSO-502	NOSO-0159-001A-153	NOSO-502	NOSO-0159-001A-117	repeated dose	12	88	176	s.c.	Mice killed at 12h, not full total dose of 176 mg/kg																																											{'curie': 'OBI:0000954', 'name': 's.c.', 'roa_full_name': 'subcutaneous injection', 'xrefs': 'NCIT:C38299, VO:0000532', 'synonyms': 'subcutaneous route'}	{'curie': 'OBI:0000934', 'name': 'i.m.', 'roa_full_name': 'intramuscular injection', 'xrefs': 'NCIT:C28161, VO:0000340', 'synonyms': 'intramuscular route'}	{'curie': 'OBI:0000281', 'name': 'i.p.', 'roa_full_name': 'intraperitoneal injection', 'xrefs': 'NCIT:C38258, VO:0000344', 'synonyms': 'intraperitoneal route'}				
